,X,п..id,time,created_at,from_user_name,text,filter_level,possibly_sensitive,withheld_copyright,withheld_scope,truncated,retweet_count,favorite_count,lang,to_user_name,in_reply_to_status_id,quoted_status_id,source,location,lat,lng,from_user_id,from_user_realname,from_user_verified,from_user_description,from_user_url,from_user_profile_image_url,from_user_utcoffset,from_user_timezone,from_user_lang,from_user_tweetcount,from_user_followercount,from_user_friendcount,from_user_favourites_count,from_user_listed,from_user_withheld_scope,from_user_created_at
32828,32828,1257642797584138240,1588680383,2020-05-05 12:06:23,PCribbett,RT @PCribbett: @813JAFERD @EricTopol рџ·#Chinese #media #mocked the #USA #reaction to #coronavirus with an animation ! May 2020вЂ¦ https://t.co/BzNG798SHP,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,1054717594429665280,Peter Cribbett,0,"Believe in Principles, not Left or Right! #FreeAssange #ProjectVeritas #WalkAway No to the #NIRP #CashBan #WarOnCash #Bailin and #BailinLaw",,http://pbs.twimg.com/profile_images/1140507795172675584/JfP4J8eE_normal.jpg,NA,NA,NA,123772,562,1357,83915,9,NA,2018-10-23 12:54:04
33167,33167,1257642869893902336,1588680400,2020-05-05 12:06:40,kamarulbahrin,"RT @SkyNews: Punched, coughed on and spat at: Hate crimes against Chinese people in the UK have soared during #coronavirus pandeвЂ¦ https://t.co/uy9JBDOtvw",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kuala Lumpur,NA,NA,18384297,kamarulbahrin,1,"A journalist & editor currently in residence at the sanctuary for knowledge enablers - Astro Awani Ch 501, Financial Hill, Kuala Lumpur, Malaysia.",,http://pbs.twimg.com/profile_images/733667237/RUL_5904_crop_normal.JPG,NA,NA,NA,35667,21484,2420,998,136,NA,2008-12-26 04:21:55
48553,48553,1268878742782435328,1591359241,2020-06-05 12:14:01,DevinD_07,RT @OBK_Verwaltung: #coronavirus #oberbergischerkreis #keineverГ¤nderung  Von den 489 bestГ¤tigten FГ¤llen sind:  - aktuell positiv getestвЂ¦ https://t.co/nxhy5bVxim,low,NA,NA,NA,NA,0,0,de,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marienheide, Deutschland",NA,NA,834497087421239296,Devin D,0,LEGALIZE ITрџЊ±рџЌ„   BГњNDNIS 90/DIE GRГњNEN  MITGLIED   ~SAMMLE MOMENTE KEINE DINGE~ LOVE & PEACEв�®пёЏ,,http://pbs.twimg.com/profile_images/1249772195196350466/MRekPAuo_normal.jpg,NA,NA,NA,1626,62,221,13066,0,NA,2017-02-22 20:16:24
36814,36814,1257643646888919040,1588680585,2020-05-05 12:09:45,AmahPepple,Coronavirus images show bug multiplying in theВ gut https://t.co/i6D69h4R9e https://t.co/b4cWAE8dWy,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",,NA,NA,2837863005,Joy Amah Pepple,0,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NA,NA,NA,6068,8,37,0,0,NA,2014-10-20 05:15:20
33158,33158,1257642868736393216,1588680400,2020-05-05 12:06:40,martindvz,RT @JamesMelville: DenmarkвЂ™s gold standard response to #coronavirus:  рџ‡©рџ‡°Immediate lockdown рџ‡©рџ‡°Mass testing and tracing рџ‡©рџ‡°The first counвЂ¦ https://t.co/7ahsIRXFoO,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Languedoc, France",NA,NA,2928019319,Martin Davies,0,"Before Covid 19, Brexit was ruining UK industry & commerce, & will probably break up the U.K. It was not the will of the majority. Live in Minervois, France.",,http://pbs.twimg.com/profile_images/1197232003722162176/slX2rs3L_normal.jpg,NA,NA,NA,187744,5361,5900,110976,61,NA,2014-12-17 20:34:11
7629,7629,1235537854324977664,1583410154,2020-03-05 12:09:14,GuglielmoIavaro,"RT @Adnkronos: #Coronavirus, #Kim scrive a Sudcorea: ""Ce la farete"" https://t.co/ZbYFmuzIXr https://t.co/Eg5wXgwOj2",low,0,NA,NA,NA,0,0,it,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,1050070874,Guglielmo Iavarone,0,,,http://pbs.twimg.com/profile_images/733293206947962880/_eK0kK5L_normal.jpg,NA,NA,NA,3142,186,1435,5946,4,NA,2012-12-31 10:48:01
46744,46744,1268877934703624192,1591359048,2020-06-05 12:10:48,newsoneplace,(Express & Star):#Petition in support of railway worker... : Belly Mujinga died with coronavirus after an incident at LondonвЂ™s Victoria railway station. .. https://t.co/p6w93s1iwm,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://www.newsoneplace.com"" rel=""nofollow"">Newsoneplace To Twitter</a>",,NA,NA,3534222021,NewsOnePlace.com,0,"http://Newsoneplace.com is a news aggregator, it gathers news from different sources around the UK and the world, 24/7 automatically. All news in one place !",http://www.newsoneplace.com,http://pbs.twimg.com/profile_images/743969278483963904/25yd5Un3_normal.jpg,NA,NA,NA,1250721,815,134,5,1572,NA,2015-09-03 13:15:22
6754,6754,1235537734480977920,1583410125,2020-03-05 12:08:45,catfish456,"INO - 8.025 Pre-market at 8.50/8.53  Iran's Health Ministry Announces 3,513 Coronavirus Cases Diagnosedl 107 De  $INO https://t.co/ME60ByHtyJ",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://investorshub.advfn.com"" rel=""nofollow"">Investors Hub Post Tweeter</a>","Stockbridge,Ga",NA,NA,211762203,Darrell  Youngblood,0,Full time microcap/smallcap trader/investor.,,http://pbs.twimg.com/profile_images/2020302786/P1000034_normal.jpg,NA,NA,NA,4410,138,50,454,8,NA,2010-11-04 05:13:57
18509,18509,1246770898629263360,1586088320,2020-04-05 12:05:20,Flic26849250,"RT @ukreloaded: First interview & he's already p*ssing me off  #Coronavirus: 'Serious mistakes' made, says Starmer  #KierStarmerвЂ¦ https://t.co/CMER0qVLI7",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,1166723822252449792,Flic,0,,,http://pbs.twimg.com/profile_images/1180390246590160896/AAyw7_cE_normal.jpg,NA,NA,NA,4518,220,328,4989,0,NA,2019-08-28 14:47:02
51663,51663,1279749706890051584,1593951081,2020-07-05 12:11:21,SkeezeeWonder,RT @Cleo04patra: I see Coronavirus is also entering the party there in Frame 2 wearing white sneakers.,low,NA,NA,NA,NA,0,0,en,,NA,1279546172982595584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Capitol Heights, MD",NA,NA,22021118,Anfernee Harlemway,0,IвЂ™m him.,,http://pbs.twimg.com/profile_images/1273516660452884480/AUCj_eZe_normal.jpg,NA,NA,NA,154604,868,476,16658,12,NA,2009-02-26 15:32:32
49333,49333,1279748232130760704,1593950729,2020-07-05 12:05:29,StevanSis01,RT @Conflits_FR: рџ‡Ірџ‡¦ ALERTE INFO - Le #Maroc reconfine la ville de #Safi et ses 300 000 habitants aprГЁs un record de cas deвЂ¦ https://t.co/GrlpTHW94d,low,NA,NA,NA,NA,0,0,fr,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Belgrade, RГ©publique Serbe",NA,NA,1009457930121502720,Insta: stevansisрџ‘€рџЏЅ,0,19.07.01 С…РІР°Р»Р° Р±РѕРіСѓвњќпёЏ рџ“Њ From Serbia,,http://pbs.twimg.com/profile_images/1277527741697531906/KW_vQrkh_normal.jpg,NA,NA,NA,21157,824,127,32019,0,NA,2018-06-20 15:28:20
18495,18495,1246770896154443776,1586088320,2020-04-05 12:05:20,RajeshD65350517,RT @Lata98276152: #Who_Is_EarthSavior Lord Kabir can cure our incurable diseases like coronavirus cancer tb etc.for more informationsвЂ¦ https://t.co/ON9j6m30Kz,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Taraori, India",NA,NA,1235910706924367872,Rajesh Das,0,,,http://pbs.twimg.com/profile_images/1235911129085251587/E1hQwX05_normal.jpg,NA,NA,NA,1757,39,192,1725,0,NA,2020-03-06 12:51:17
50586,50586,1279748996530147328,1593950912,2020-07-05 12:08:32,unbnewsnet,Pope Francis is praising U.N. Security Council efforts for worldwide cease-fires to help tackle the coronavirus pandemic.  https://t.co/9xPHffMqOq,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Worldwide,NA,NA,1259287544942014464,UNB! News,0,"Covering news, politics, and the latest around the world for @unbnetworkcom | #UNBNews",http://unbnetwork.com/news,http://pbs.twimg.com/profile_images/1264726785348063232/RfTPI730_normal.jpg,NA,NA,NA,190,22,380,0,0,NA,2020-05-10 01:02:13
17648,17648,1235539253066489856,1583410487,2020-03-05 12:14:47,MahlaseLesego,"RT @DrZweliMkhize: FIRST CASE OF COVID-19 CORONAVIRUS REPORTED IN SA  Fellow South Africans  This morning, Thursday March 5, the NatioвЂ¦ https://t.co/uNZpxDkVqL",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,959881237,Lesego Mahlase,0,,,http://pbs.twimg.com/profile_images/1173268636628393986/ok8lFVZb_normal.jpg,NA,NA,NA,1143,103,252,4426,0,NA,2012-11-20 06:52:19
40489,40489,1257644421358784512,1588680770,2020-05-05 12:12:50,KAG20204EVR,RT @Franklin_Graham: Here we go again w/ @CNN trying to put fear in the minds of readers. What happens if a coronavirus vaccine is neverвЂ¦ https://t.co/GLphn1Nxjq,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,1552848680,Deborah Allison,0,"American, Pilot, Patriot, Explorer",,http://pbs.twimg.com/profile_images/1181595262927753216/iwi9GHrO_normal.jpg,NA,NA,NA,5574,180,289,15142,0,NA,2013-06-28 11:12:30
26641,26641,1246772464509648896,1586088694,2020-04-05 12:11:34,SoniaPerezAlon4,RT @JOSE_UNEDIANO: @bolsistico @paralomio CORONAVIRUS: InformaciГіn a considerar por los sanitarios q me seguГ­s. Un abrazo y mucho ГЎnimвЂ¦ https://t.co/v7912PFJ9y,low,NA,NA,NA,NA,0,0,es,,NA,1246429703965212672,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,NA,NA,1101855232395542528,Sunyta,0,"Amo la vida familiar. Catolica practicante. Patriota, de mi EspaГ±a y de su https://t.co/HWqImnE4L6 utilizo la violencia Si la justicia. No sigo a gente con humor obsceno.",https://www.facebook.com/Sonia-perez-Alonso-350787318847495/,http://pbs.twimg.com/profile_images/1240973891721363457/LSBeaUoC_normal.jpg,NA,NA,NA,10545,4214,4402,10061,1,NA,2019-03-02 14:42:13
57435,57435,1290984633845178368,1596629696,2020-08-05 12:14:56,rupagulab,RT @kirti_sd: India has 1910681 cases of #coronavirus and 39856 deaths have occurred as of now. Socha bataa doon.,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mumbai,NA,NA,53294309,Rupa Gulab,0,"Writer. ItвЂ™s SO bad, even the lazy people of Twitter are out on the streets protesting! Defend the Constitution, not partiesвЂ”theyвЂ™re so not worth it.",,http://pbs.twimg.com/profile_images/1223245591238463493/vSIb2HEf_normal.jpg,NA,NA,NA,137117,10866,1242,105014,65,NA,2009-07-03 04:29:58
56294,56294,1290983956863692800,1596629535,2020-08-05 12:12:15,wisperxl,"RT @mianrey: ""Venga, dame un abrazo, ВїcГіmo voy a tener yo el coronavirus?""  ""Oye, quГ­tate la mascarilla, que somos tus amigos""вЂ¦ https://t.co/ggHJG9vBnv",low,NA,NA,NA,NA,0,0,es,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Entre borrego y borrega.,NA,NA,260769455,Boinas_noches,0,Estos son mis principios. Si no le gustan tengo otros.,,http://pbs.twimg.com/profile_images/1265701964660330497/yaQ3GaBO_normal.jpg,NA,NA,NA,5422,126,450,4239,0,NA,2011-03-04 15:22:03
30420,30420,1246773185158082560,1586088865,2020-04-05 12:14:25,Yb1962YvonneYc,RT @latimes: Death toll from coronavirus passes 300 in California on L.A. County's worst day yet https://t.co/pHD1yNl71z,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colorado Springs, CO",NA,NA,2896094106,Yvonne Chisholm,0,This is our country & It's up to us to make this shit right. Together we can! рџ‡єрџ‡ё #FBR рџЊЉI will not fk with rude Trumpers. NO DMs I will block you.,,http://pbs.twimg.com/profile_images/1245098649513844742/7ErAp5bN_normal.jpg,NA,NA,NA,26201,5861,6208,90004,1,NA,2014-11-11 03:27:33
7551,7551,1235537842757083136,1583410151,2020-03-05 12:09:11,stuheritage,"When Eurovision is cancelled for coronavirus, can we just let Iceland win?",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,14183111,Stuart Heritage,1,Sleepy,,http://pbs.twimg.com/profile_images/1216823595915186176/TQnIfXc__normal.jpg,NA,NA,NA,6281,42053,3248,13670,515,NA,2008-03-20 09:25:17
24054,24054,1246771974275301376,1586088577,2020-04-05 12:09:37,RasAlGhu1,"RT @marcusjdl: NHS coronavirus nurse, 23, dies after 12-hour shift 'without right protective kit' - THIS is the scandal. May he reвЂ¦ https://t.co/LlP4YLTUwz",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","England, United Kingdom",NA,NA,443054406,жІЎжњ‰дєє,0,Msc Finance - Analyst,,http://pbs.twimg.com/profile_images/1243747651130200064/W6df_OGm_normal.jpg,NA,NA,NA,16700,1418,1075,27533,10,NA,2011-12-21 19:19:57
32460,32460,1257642720841080832,1588680365,2020-05-05 12:06:05,Swarnabh8,Coronavirus continues to wreak havoc in America. Read the details in my article. Visit: https://t.co/AaQs58TgYk  #а¤џаҐЌа¤°а¤®аҐЌа¤Є_а¤†а¤Їа¤ѕ_а¤•аҐ‹а¤°аҐ‹а¤Ёа¤ѕ_а¤Іа¤ѕа¤Їа¤ѕ #COVID19 #COVIDгѓј19,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,NA,NA,1246152078168174592,Swarnabh,0,Yo,,http://pbs.twimg.com/profile_images/1246152681141317632/y1I1eCT8_normal.jpg,NA,NA,NA,165,2,52,1,0,NA,2020-04-03 19:06:36
51412,51412,1279749545862336512,1593951042,2020-07-05 12:10:42,tarun_patna,India coronavirus numbers explained: New peak powered by SouthernВ states https://t.co/Yq4dKiR9a7,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",USA,NA,NA,3005323262,Google Trends Online,0,"Google Trends Online is your trending news, entertainment, music,В fashionВ and tech news updates. Find out what's trending near you right now.",https://trends.blogdady.com/,http://pbs.twimg.com/profile_images/978321379182260224/mtPQZvhY_normal.jpg,NA,NA,NA,156040,211,572,23,4,NA,2015-01-31 19:57:44
51995,51995,1279749910691295232,1593951129,2020-07-05 12:12:09,Bcroz,Antibody Testing Reveals Coronavirus 50-85 Times More Widespread Than Previously Known and Thus Far Less Dangerous Than Expected https://t.co/MgQQXxoGiq via @gatewaypundit,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mount Pleasant, SC",NA,NA,20312864,Bill Crosby,0,DJT is My President #MAGA #KAG,,http://pbs.twimg.com/profile_images/76266813/fbook2_normal.JPG,NA,NA,NA,25477,3558,3837,1118,5,NA,2009-02-07 14:52:04
52232,52232,1279750057181483008,1593951164,2020-07-05 12:12:44,nathon49957451,RT @obviousreally: #Italy - Anti #vaccine Italian government sacks entire 'health expert board' - #coronavirus #COVID19 #BillGates рџ‘Џрџ‘Џрџ‘Џ https://t.co/JZ94tG2mch,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,NA,NA,1263752097222275072,nathon,0,free thinker entitled to my own opinion,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NA,NA,NA,3907,102,343,29,0,NA,2020-05-22 08:42:58
43206,43206,1268876514482847744,1591358710,2020-06-05 12:05:10,Michael34280931,"RT @BuckSexton: 100,000+ people have died  from coronavirus, 9 unarmed African-Americans were killed by cops last year, and now docвЂ¦ https://t.co/xaNBmdxDgn",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,1097534212159229952,Radarman55,0,"Husband, Dad, Grandfather, Veteran",,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NA,NA,NA,8833,99,53,24438,0,NA,2019-02-18 16:32:02
46001,46001,1268877620327809024,1591358973,2020-06-05 12:09:33,MAGAnNoHate,RT @SenatorFischer: .@USDAвЂ™s Coronavirus Food Assistance Program is already getting payments out to Nebraska ag producers.  HereвЂ™s an uвЂ¦ https://t.co/vG04nbUIpE,low,NA,NA,NA,NA,0,0,en,,NA,1268578886771564544,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,NA,NA,765719354570702848,в­ђв­ђTrumpAlwaysyouв­ђв­ђ (Text TRUMP to 88022),0,,,http://pbs.twimg.com/profile_images/1267796372637380609/d3Ic63g5_normal.jpg,NA,NA,NA,474297,1140,144,452533,135,NA,2016-08-17 01:18:15
8712,8712,1235538003562385408,1583410189,2020-03-05 12:09:49,gattobrutto,RT @ChimicoScettico: La questione non ГЁ trovare capri espiatorii. La questione ГЁ perchГ© ci si affanni a nascondere l'evidenzaвЂ¦ https://t.co/dEPhR90Um5,low,NA,NA,NA,NA,0,0,it,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,1395148640,gatto brutto,0,,,http://pbs.twimg.com/profile_images/1208707897905106944/jyWPZJaW_normal.jpg,NA,NA,NA,164,15,98,1423,0,NA,2013-05-01 17:34:34
13923,13923,1235538734734548992,1583410364,2020-03-05 12:12:44,ONealRdn_,RT @ewnupdates: FACTBOX: #Coronavirus - What is it and how does it behave? https://t.co/RNrlQvK9MM #CoronaVirusSA #CoronavirusInSA https://t.co/EiEmWBCI92,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Afrique du Sud,NA,NA,1179884431491907584,Monsieur O'Neal,0,"рџ‡їрџ‡¦рџ‡«рџ‡·рџ‡Ёрџ‡© Skateboarder Founder of @skateshopsod @Arsenal, @PSG_Inside, @orlandopirates & @TPMazembe fan Fantasy Football Gaffer Zen Roshi @okcthunder fan",https://wa.me/27610079551,http://pbs.twimg.com/profile_images/1227310301768568833/EbU73a85_normal.jpg,NA,NA,NA,17166,238,388,19183,1,NA,2019-10-03 22:22:53
47698,47698,1268878347045613568,1591359147,2020-06-05 12:12:27,RrodAlex,RT @calbert57: Los Conservadores. EstГЎn felices porque segГєn ellos hubo muchos mГЎs muertos por El Coronavirus   de los que ha InfoвЂ¦ https://t.co/ERctJRDIcq,low,NA,NA,NA,NA,0,0,es,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,733774364,Alejandro Reyes,0,,,http://pbs.twimg.com/profile_images/900909419856351232/57tDdN5e_normal.jpg,NA,NA,NA,10006,67,87,2114,4,NA,2012-08-02 23:54:03
21784,21784,1246771540672352256,1586088473,2020-04-05 12:07:53,FrancineBardet,RT @MrPropagande: Coronavirus : 2 min 20 d'expertise BFM compilГ©e. C'est magique ! https://t.co/ELtlZ0MlI9,low,0,NA,NA,NA,0,0,fr,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Niort, France",NA,NA,892075590882398208,jojo,0,#jeSoutiens l avenir en commun  fi #ou est steve,,http://pbs.twimg.com/profile_images/1244903601891422213/KXHNwHbC_normal.jpg,NA,NA,NA,135431,1488,2013,127461,1,NA,2017-07-31 17:32:49
11467,11467,1235538393888690176,1583410282,2020-03-05 12:11:22,ceciluky,вљ пёЏ Coronavirus вљ пёЏ,low,NA,NA,NA,NA,0,0,lt,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,308648724,Cecilia рџЊµ,0,"рџ‡Єрџ‡ёрџ‡Їрџ‡µрџ‡°рџ‡· Anime, kpop y series               рџЋ¶ A veces bailo y toco el clarinete          BiologГ­a рџђўрџђ™рџЊµ  ExtremeГ±a рџЊѕ",https://www.instagram.com/p/BwmWXKLh0xn/?igshid=1ak4bf5wc5xxe,http://pbs.twimg.com/profile_images/1230499572507709441/Gkk1265e_normal.jpg,NA,NA,NA,14671,767,644,270,8,NA,2011-05-31 19:24:12
32584,32584,1257642746778656768,1588680371,2020-05-05 12:06:11,1828uk,China's coronavirus cover-up has far-reaching implications for free speech | @ZinebRiboua of @AtlanticCouncil  https://t.co/lbGWUdreUX,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","London, England",NA,NA,977936875464941568,1828,0,1828 is a neoliberal platform founded to champion freedom. See @jack_powell_ @matt_gillow @jasonreed624 @adb0wen @lukewarren_97,https://www.1828.org.uk,http://pbs.twimg.com/profile_images/1245279881002352640/HmWhowC1_normal.jpg,NA,NA,NA,8593,6036,783,7,30,NA,2018-03-25 15:54:55
45337,45337,1268877363330330624,1591358912,2020-06-05 12:08:32,001_chandan,30 #coronavirus #vaccine projects in #India alone...https://t.co/vpC9WemPBh or https://t.co/CB557D8xd0,low,0,NA,NA,NA,0,0,en,,NA,1268841888364343296,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,NA,NA,1118780725476589568,Chandan Sharma,0,Working nomad/Views & RTs are personal not to grab eyeballs/ founder: http://Yuvavani.com,,http://pbs.twimg.com/profile_images/1118785554852847617/8NrIrZAy_normal.jpg,NA,NA,NA,632,5,57,465,0,NA,2019-04-18 07:38:05
25492,25492,1246772241250971648,1586088640,2020-04-05 12:10:40,subkhan27,Film dokumenrasi The Lockdown in Wuhan 2020 . . #Wuhan #coronavirus #Covid19Out #lockdown https://t.co/GLY7pXtDUf,low,0,NA,NA,NA,0,0,fi,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in malang,NA,NA,821188688,subkhan rayes,0,welcome,,http://pbs.twimg.com/profile_images/1097570150901940224/Ak1fSLX7_normal.jpg,NA,NA,NA,91,292,310,81,0,NA,2012-09-13 09:22:10
